Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1917,Gunship!,PC,2000,Simulation,Hasbro Interactive  ,Atari  ,,,,,,,
1918,Hacker Evolution,PC,2010,Simulation,exoSyphen Studios  ,exoSyphen Studios  ,,,,,,,
1919,Hacker Evolution: Untold,PC,2008,Simulation,Unknown  ,exoSyphen Studios  ,,,,,,,
1920,Hamster Club,GB,1999,Simulation,Jorudan  ,Jorudan  ,,,,,,,
1921,Hamster Club 2,GB,2000,Simulation,Jorudan  ,Jorudan  ,,,,,,,
1922,Hamster Club i,PS,2002,Simulation,Jorudan  ,Jorudan  ,,,,,,,
1923,Hamster Club Oshiema Chu,GB,2001,Simulation,Jorudan  ,Jorudan  ,,,,,,,
1924,Hamster Monogatari 64,N64,2001,Simulation,Culture Brain  ,Culture Brain  ,,,,,,,
1925,Hamster Monogatari GB + Magi Ham Mahou no Shoujo,GB,2002,Simulation,Culture Brain  ,Culture Brain  ,,,,,,,
1926,Hamster to Kurasou,DS,2006,Simulation,Interchannel  ,Interchannel  ,,,,,,,
1927,Happy Bakery,DS,2009,Simulation,Rising Star   ,Gamebridge  ,,,,,,,
1928,Happy Birthday Mart,DSiW,2010,Simulation,Pixel Federation  ,Pixel Federation  ,,,,,,,
1929,Happy Hotel,And,2013,Simulation,Stockpile Studio  ,Stockpile Studio  ,,,,,,,
1930,Harvest Moon,SNES,1997,Simulation,Natsume  ,Victor Interactive Software  ,,,,,,,
1931,Harvest Moon,VC,2008,Simulation,Natsume  ,Victor Interactive Software  ,,,,,,,
1932,Harvest Moon 3 GBC,GB,2001,Simulation,Natsume  ,Victor Interactive Software  ,,,,,,,
1933,Harvest Moon GBC,GB,1998,Simulation,Natsume  ,Victor Interactive Software  ,,,,,,,
1934,Harvest Moon: Back to Nature,PSN,2011,Simulation,Sony Computer Entertainment  ,Victor Interactive Software  ,,,,,,,
1935,Harvest Moon: Hero of Leaf Valley,PSN,2010,Simulation,Natsume  ,Marvelous Interactive  ,7.5,,,,,,
1936,Harvest Moon: My Little Shop,WW,2009,Simulation,Natsume  ,Marvelous Interactive  ,,,,,,,
1937,Harvest Moon: Seeds of Memories,And,2016,Simulation,Natsume  ,Natsume  ,,,,,,,
1938,Harvest Moon: Seeds of Memories,PC,2016,Simulation,Natsume  ,Natsume  ,,,,,,,
1939,Harvest Moon: Seeds of Memories,WiiU,2016,Simulation,Natsume  ,Natsume  ,,,,,,,
1940,Hatsukoi Valentine,PSN,2011,Simulation,Family Soft  ,Family Soft  ,,,,,,,
1941,Hatsukoi Valentine,PS,1997,Simulation,Family Soft  ,Family Soft  ,,,,,,,
1942,Hatsukoi Valentine Special,PS,1998,Simulation,Family Soft  ,Family Soft  ,,,,,,,
1943,Hatsukoi Valentine Special,PSN,2011,Simulation,Family Soft  ,Family Soft  ,,,,,,,
1944,Hattrick!,PC,1995,Simulation,Unknown  ,Ikarion Software  ,,,,,,,
1945,Hayate no Gotoku! Boku ga Romeo de Romeo ga Boku de,DS,2007,Simulation,Konami  ,Konami  ,,,,,,,
1946,Heatseeker,PS2,2007,Simulation,Codemasters  ,IR Gurus  ,,,,,,,
1947,Heavy Gear,PC,1997,Simulation,Activision  ,Activision  ,,,,,,,
1948,Heavy Gear II,PC,1999,Simulation,Activision  ,Activision  ,,,,,,,
1949,Helicopter Assault,PC,2005,Simulation,GMX Media   ,GMX Media  ,,,,,,,
1950,Hell's Kitchen: The Game,PS3,N/A,Simulation,Unknown  ,Ludia Inc.  ,,,,,,,
1951,Hell's Kitchen: The Game,PS2,N/A,Simulation,Unknown  ,Ludia Inc.  ,,,,,,,
1952,Hell's Kitchen: The Game,PC,2008,Simulation,Ubisoft  ,Ludia Inc.  ,,,,,,,
1953,Hell's Kitchen: The Game,X360,N/A,Simulation,Unknown  ,Ludia Inc.  ,,,,,,,
1954,Hell's Kitchen: The Game,PSP,N/A,Simulation,Unknown  ,Ludia Inc.  ,,,,,,,
1955,Hello Flowerz!,DSiW,2010,Simulation,Enjoy Gaming  ,Virtual Toys  ,,,,,,,
1956,Hello Flowerz!,PSN,2010,Simulation,Virtual Toys  ,Virtual Toys  ,,,,,,,
1957,Hollywood Mogul,PC,1997,Simulation,Unknown  ,Hollywood Mogul Company  ,,,,,,,
1958,Home Sweet Home,PC,2008,Simulation,eGames  ,Big Blue Bubble Inc.  ,,,,,,,
1959,Home Sweet Home,WW,2008,Simulation,Nintendo  ,Big Blue Bubble Inc.  ,,,,,,,
1960,Honmei Boy,GB,1994,Simulation,Nichibutsu  ,Nichibutsu  ,,,,,,,
1961,Horsez,PS2,2006,Simulation,Ubisoft  ,MTO  ,2.1,,,,,,
