Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
175,Resident Evil 4,Wii,2007,Action,Capcom  ,Capcom Production Studio 4  ,9.2,9.7,1.26,0.06,0.14,,1.46
176,Saints Row,X360,2006,Action,THQ  ,Volition Inc.  ,8.0,,1.17,0.77,0.02,0.22,2.18
177,Warhammer: Vermintide 2,All,2018,Action,Fatshark  ,Fatshark  ,,,,,,,
178,Tenchu: Stealth Assassins,PS,1998,Action,Activision  ,Acquire  ,8.8,,0.95,0.64,0.27,0.13,1.99
179,Resident Evil 6,X360,2012,Action,Capcom  ,Capcom  ,,,1.12,0.61,0.07,0.16,1.97
180,E.T.: The Extra Terrestrial,2600,1982,Action,Atari  ,Atari  ,,,1.84,0.11,,0.02,1.97
181,Dishonored 2,PS4,2016,Action,Bethesda Softworks  ,Arkane Studios  ,,,0.62,1.02,0.01,0.31,1.97
182,Lego Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.77,0.85,0.01,0.32,1.96
183,Grand Theft Auto: San Andreas,XB,2005,Action,Rockstar Games  ,Rockstar North  ,9.2,,1.26,0.61,,0.09,1.95
184,Lego Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.59,1.0,0.01,0.3,1.91
185,Tomb Raider (2013),X360,2013,Action,Square Enix  ,Crystal Dynamics  ,8.5,,0.86,0.87,0.01,0.16,1.9
186,inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment  ,Sucker Punch Productions  ,8.1,,1.05,0.48,0.08,0.26,1.87
187,Star Wars: The Force Unleashed,Wii,2008,Action,LucasArts  ,Krome Studios  ,6.8,7.4,1.11,0.56,0.0,0.19,1.86
188,Broforce,PC,2014,Action,Devolver Digital  ,Free Lives Games  ,,,,,,,
189,The Evil Within,PS4,2014,Action,Bethesda Softworks  ,Tango Gameworks  ,7.7,,0.56,0.9,0.11,0.28,1.86
190,Phineas and Ferb,DS,2009,Action,Disney Interactive Studios  ,Disney Interactive Studios  ,,,1.33,0.37,,0.15,1.85
191,Alan Wake,PC,2012,Action,Remedy Entertainment  ,Remedy Entertainment  ,,,,0.06,,0.01,0.06
192,Dead Rising,X360,2006,Action,Capcom  ,Capcom Production Studio 1  ,8.4,,1.16,0.65,0.08,0.2,2.09
193,Friday the 13th: The Game,All,2017,Action,Gun Media  ,IllFonic  ,,,,,,,
194,Monster Hunter Double Cross,3DS,2017,Action,Capcom  ,Capcom  ,,,,,1.68,,1.68
